utt_id,speaker_id,wav_path,label,split,duration,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,f0_mean,f0_std,voiced_ratio
03-01-05-02-01-02-22,22,data/raw/Actor_22/03-01-05-02-01-02-22.wav,angry,train,3.904,-304.6731873,88.55268097,57.6037178,47.69987869,-32.56536484,35.11356354,-4.042302132,44.33748245,-21.73221016,25.93170166,-24.47181511,23.72613716,-16.74989891,22.05773544,-30.40156174,15.37972546,-13.46639061,13.05081463,-8.878821373,10.77509022,-21.86345673,8.790224075,-6.9835186,9.99045372,-18.33965111,13.28568268,0.038221087,0.025845822,0.128377279,0.07134307,1893.283835,862.224481,1608.511231,323.2195739,3295.833333,1487.964729,267.2861133,32.18614512,0.833333333
03-01-05-02-02-01-22,22,data/raw/Actor_22/03-01-05-02-02-01-22.wav,angry,train,4.238,-266.3107605,100.1881256,32.55324554,48.9359436,-31.990345,46.6668129,-3.81905508,39.85414505,-25.45409775,29.68807602,-22.99347878,22.63389015,-21.39202309,24.54669189,-33.68961716,14.02040386,-14.98909855,14.25516987,-11.86405468,12.1611414,-20.09898186,8.846577644,-4.065812111,11.02287102,-19.21144104,12.30967617,0.063660771,0.041770637,0.178626019,0.153822959,2268.698646,1104.656766,1710.227307,382.412397,3885.98279,1656.409852,265.2822672,36.43953765,0.884057971
03-01-05-02-02-02-22,22,data/raw/Actor_22/03-01-05-02-02-02-22.wav,angry,train,4.204,-263.2779236,88.38903809,30.50909233,51.36523056,-38.0009346,42.68455124,-4.2196908,41.17229462,-30.43107224,34.9752388,-24.31263161,21.48070335,-24.16873169,19.61250305,-34.71604156,14.00686073,-14.19033623,12.5832262,-8.71021843,12.30394268,-22.7503109,8.559453011,-4.235033989,10.3267765,-20.77653122,11.45670605,0.059894174,0.036354244,0.186579241,0.147892864,2267.288652,1070.498324,1683.086796,368.730404,3819.642857,1594.165596,285.0001221,33.55477435,0.842857143
03-01-03-01-01-01-23,23,data/raw/Actor_23/03-01-03-01-01-01-23.wav,happy,train,3.337,-390.0124207,79.0395813,91.11862946,46.38368225,-32.98978043,28.76529121,15.99067497,37.16155624,-9.738923073,17.9455204,-18.27941132,17.30102348,-20.36598206,14.22543621,-28.13961411,14.47671127,-22.63495827,13.96156979,-3.382674217,14.75532436,-15.35030556,12.37127972,-6.110715866,12.38685989,-17.74912453,13.10888767,0.013430594,0.005932359,0.109049479,0.068183212,1591.742917,700.5160851,1464.302208,371.7767655,2944.791667,1338.91086,217.1869964,34.7403636,0.733333333
03-01-03-01-01-02-23,23,data/raw/Actor_23/03-01-03-01-01-02-23.wav,happy,train,3.27,-334.6515198,60.43490219,85.42488098,48.82795334,-33.16834259,31.85674095,9.51237011,34.18070602,-10.36248589,20.49074173,-18.91112328,15.5876379,-19.75495338,11.77722359,-26.49805832,12.95050621,-20.47714996,16.80107307,-5.718704224,14.29866219,-17.72733116,9.630335808,-3.568566084,14.2560606,-20.51487732,14.94857025,0.021832814,0.010256987,0.116745722,0.053632545,1699.062718,796.1435817,1516.309593,450.6058377,3107.142857,1552.868647,215.7518177,41.65366039,0.761904762
03-01-03-01-02-01-23,23,data/raw/Actor_23/03-01-03-01-02-01-23.wav,happy,train,3.237,-361.8488464,94.28231812,82.99953461,59.62634659,-29.88725853,41.05329514,14.51621819,26.93419266,-7.91458416,21.44661903,-20.97416878,17.6416378,-22.24365616,17.52706337,-28.93330956,16.543293,-19.6695137,13.31488132,-4.289686203,14.0450058,-18.39944649,9.042754173,-3.14700985,14.23367023,-19.12957573,12.53008938,0.016348185,0.007133992,0.135140352,0.113752197,1853.797746,1108.47121,1518.280405,462.1483295,3306.322674,1695.652443,192.0354178,14.6682774,0.790697674
03-01-03-01-02-02-23,23,data/raw/Actor_23/03-01-03-01-02-02-23.wav,happy,train,3.27,-348.5906982,77.47869873,83.5899353,62.71922684,-20.15951538,36.55373764,16.72529793,24.91706657,-6.936228275,20.15868378,-19.29771042,17.41060448,-17.70460129,16.06266785,-29.79442787,12.51989841,-18.83291817,11.86525726,-4.051280499,11.19460964,-16.90315819,10.04816818,-3.589794159,14.64821529,-17.71196175,12.50117016,0.015843315,0.006555583,0.137411428,0.121300865,1860.827724,1117.826432,1574.397848,438.6175706,3356.649709,1731.999083,178.4023405,17.88972856,0.790697674
03-01-03-02-01-01-23,23,data/raw/Actor_23/03-01-03-02-01-01-23.wav,happy,train,3.237,-262.486908,65.30658722,60.76317215,46.92564392,-39.96752167,29.84841347,-1.257797599,33.94545746,-16.90909958,22.82953453,-24.40942764,16.86241913,-23.09503555,13.4160471,-24.35628319,11.06151962,-25.39101791,12.10083008,-4.688909054,11.98895264,-21.34447861,10.65034103,-9.511416435,13.55239105,-21.15769577,13.17850494,0.045573182,0.024146855,0.123693848,0.045034435,1854.8956,672.7629203,1613.096256,407.9345008,3360.9375,1404.319639,286.5344067,29.64971081,0.85
03-01-03-02-01-02-23,23,data/raw/Actor_23/03-01-03-02-01-02-23.wav,happy,train,3.203,-261.4042969,75.4262085,62.46873856,45.86837006,-41.84647369,27.57911873,-3.123270512,33.56848526,-19.02278328,23.41390228,-24.94826889,14.96711159,-25.65078735,12.23073101,-23.0540123,12.33038902,-28.08596802,13.48392487,-5.76039505,11.8196106,-17.38088036,9.835163116,-12.48085499,12.41988277,-24.71285629,12.48130035,0.047994219,0.024826404,0.119641113,0.04159206,1799.725685,642.7199758,1572.172141,409.1168687,3261.71875,1381.58822,288.1973126,34.43732074,0.825
03-01-03-02-02-01-23,23,data/raw/Actor_23/03-01-03-02-02-01-23.wav,happy,train,3.237,-263.3919067,73.00105286,67.78025055,58.87979889,-36.75848389,36.19091415,-8.058263779,29.10340309,-21.29488945,23.9093895,-31.50537682,18.25914955,-20.22404099,16.50149918,-32.35024261,12.97562313,-25.78055191,14.83619785,-2.738896608,14.79739952,-22.2021904,11.46067047,-7.954929352,13.84449482,-26.72817993,11.29715633,0.04388953,0.02129804,0.150854492,0.102846043,1922.449623,970.3114945,1599.134884,437.6261949,3420.507813,1677.138225,254.4231342,38.57880464,0.65
03-01-03-02-02-02-23,23,data/raw/Actor_23/03-01-03-02-02-02-23.wav,happy,train,3.237,-279.0287781,81.33257294,76.78756714,54.68993378,-34.1926384,33.52697372,1.560140014,26.86894608,-21.13887787,28.11468697,-26.19744682,16.23664856,-18.60056305,18.39383316,-33.76477814,13.33881855,-25.7069931,13.08206749,-1.927814722,14.37352562,-22.60381508,12.30624294,-6.592318058,12.68786335,-22.84015656,11.56728363,0.037131906,0.016675057,0.138159775,0.101541654,1806.881264,900.328146,1547.75494,382.7663304,3229.039634,1537.449185,258.8632671,34.74882174,0.756097561
03-01-04-01-01-01-23,23,data/raw/Actor_23/03-01-04-01-01-01-23.wav,sad,train,3.604,-480.7417297,90.16832733,109.688736,49.58181381,-24.4492054,37.74757385,28.12117958,26.97792053,6.061712742,21.68106079,-5.806788445,15.52949619,-14.81944466,14.42811203,-17.7368679,11.40692043,-19.92837334,14.11747837,-0.649875641,13.66885853,-14.81481934,14.16362095,-6.231547356,8.882667542,-7.699627876,9.240062714,0.005778964,0.00315988,0.104758523,0.072927581,1504.200451,844.6050704,1418.905136,476.690926,2827.272727,1530.01869,126.783929,15.78848143,0.909090909
03-01-04-01-01-02-23,23,data/raw/Actor_23/03-01-04-01-01-02-23.wav,sad,train,3.871,-499.7187195,129.0769653,101.7898331,51.86729813,-16.93379593,36.33618546,28.97598076,23.44509315,1.698600054,22.33459663,-1.827919364,16.75033951,-13.14815712,14.69686794,-13.65495682,11.49114418,-16.10003281,16.50076294,0.398673952,12.6747179,-14.02545166,14.10149574,-6.596149445,9.337262154,-4.233095646,8.03478241,0.005999784,0.003853973,0.132548983,0.128609035,1616.488824,901.4395391,1495.527367,480.2608486,3040.426587,1586.035872,124.6222552,17.41908144,0.936507937
03-01-04-01-02-01-23,23,data/raw/Actor_23/03-01-04-01-02-01-23.wav,sad,train,3.57,-443.382782,76.16374969,76.56312561,85.49358368,-10.98252678,54.83405304,20.64807892,27.53870392,-1.893916011,12.32291031,-0.762053847,21.10379028,-18.63995552,17.12424278,-14.02093124,15.91294575,-19.26210785,14.21809196,0.186578497,13.64406204,-14.37963486,9.651490211,-3.267728329,8.973182678,-5.395817757,9.380134583,0.008557298,0.004660939,0.19589291,0.217653308,2164.286669,1641.374551,1355.721746,401.4326357,3487.617925,1905.876879,140.3381062,16.41174134,0.849056604
03-01-04-01-02-02-23,23,data/raw/Actor_23/03-01-04-01-02-02-23.wav,sad,train,3.67,-426.0502014,67.17047882,76.6505127,86.43457794,-16.41547775,57.21850586,22.70195007,26.11031532,-2.077589989,14.68443584,-0.822730303,21.36894989,-20.21386147,19.10262871,-14.33180046,15.99312687,-20.26349831,15.69581795,-0.213564977,14.49689865,-13.21145725,9.160181046,-3.783900976,8.167174339,-4.630511761,11.02115059,0.009041374,0.004396151,0.217871094,0.216777927,2240.918606,1614.579477,1346.113861,396.6155418,3529.261364,1864.647806,134.2343861,12.45540538,0.818181818
03-01-04-02-01-01-23,23,data/raw/Actor_23/03-01-04-02-01-01-23.wav,sad,train,4.271,-505.8956909,151.426712,62.51550293,54.02671051,-6.747649193,32.89302826,16.33509254,29.42261887,1.073287129,18.8035183,-4.867944717,18.24216461,-15.44803429,15.17507839,-12.55343246,14.65598679,-14.98101711,11.1265173,-2.736809731,12.31880665,-10.68032265,11.30078316,-0.56046921,8.570760727,-5.440683365,8.773480415,0.007971188,0.008774439,0.22239412,0.208159307,1953.076391,987.6856953,1697.661449,468.5472093,3694.243421,1722.27644,185.6695417,27.63369231,0.715789474
03-01-04-02-01-02-23,23,data/raw/Actor_23/03-01-04-02-01-02-23.wav,sad,train,4.371,-532.6920776,151.8782654,65.00966644,50.01963425,-18.94527245,33.43923569,16.51418114,22.4838047,2.466566324,21.37608147,-2.245281219,13.42609119,-16.25977898,14.69142628,-10.89739227,12.12226963,-8.552204132,15.49886608,-2.447561026,10.38432312,-11.16687775,11.51852989,0.4171094,8.478056908,-2.647640944,12.19699574,0.005983932,0.007151635,0.24101766,0.172597716,2047.140038,896.8507329,1683.954493,475.1116109,3811.360677,1655.329602,171.2742621,17.97620919,0.583333333
03-01-04-02-02-01-23,23,data/raw/Actor_23/03-01-04-02-02-01-23.wav,sad,train,3.937,-481.3933716,116.3673325,70.74898529,70.35426331,-5.312624454,42.0511055,7.532693863,29.88293839,0.108550966,23.5504818,-4.067589283,18.48293877,-20.15668106,17.57618523,-18.93218422,13.03059387,-17.71815872,16.04714203,-2.094636679,13.90593815,-19.61924744,11.06046772,-1.802463651,9.979018211,-8.032471657,12.09956264,0.007303577,0.004929056,0.185449219,0.184631118,2207.131513,1491.936052,1607.435159,491.096355,3716.586538,1986.811188,170.8349579,11.91640571,0.892307692
03-01-04-02-02-02-23,23,data/raw/Actor_23/03-01-04-02-02-02-23.wav,sad,train,4.738,-520.2193604,136.0602875,74.95191193,52.6918335,-16.2346611,37.41304016,20.98605156,22.68186951,4.760446548,14.968153,1.473309278,14.15603161,-19.6854496,17.60623169,-12.91054153,14.23736286,-3.123544693,16.6672821,-1.584379077,11.82133007,-10.72038269,10.02533722,2.563968897,8.619273186,-0.910252869,12.71503353,0.00638092,0.006375311,0.17702753,0.151300418,1952.552281,1135.394201,1577.256681,425.0688392,3512.053571,1599.062555,167.5737573,14.42390006,0.561904762
03-01-05-01-01-01-23,23,data/raw/Actor_23/03-01-05-01-01-01-23.wav,angry,train,3.303,-275.9639893,78.52442932,80.745224,54.6237793,-36.52936935,30.83493233,8.446751595,26.25783539,-18.56655502,24.60853004,-16.75706863,23.04920197,-17.21001053,12.25370502,-27.08427048,13.79701424,-27.14528084,12.49085045,-1.602852225,14.73233223,-22.25746918,13.65284157,-2.429809809,9.306894302,-11.90322399,9.752662659,0.034218248,0.017275769,0.125178639,0.054960282,1799.418903,776.2817216,1521.760332,433.1612162,3274.009146,1509.679207,219.8301121,34.69936967,0.780487805
03-01-05-01-01-02-23,23,data/raw/Actor_23/03-01-05-01-01-02-23.wav,angry,train,3.303,-284.7206116,98.44432068,76.29251862,53.14458466,-30.95934868,30.80479431,10.49843216,28.2148056,-16.65878105,26.3705368,-18.47608185,21.14892769,-17.68322754,14.31934738,-23.40950394,14.86089039,-26.98688507,16.40988731,-0.933233321,15.40823841,-22.59464264,15.47184944,-3.623600006,10.76239681,-14.28856754,11.24942017,0.03352651,0.018529218,0.136474609,0.06520084,1877.483919,818.3821619,1574.729554,430.6923319,3401.100852,1544.511997,221.023894,41.32051892,0.727272727
03-01-05-01-02-01-23,23,data/raw/Actor_23/03-01-05-01-02-01-23.wav,angry,train,3.27,-287.996582,95.11548615,79.60577393,67.34381866,-32.95436478,39.75621414,9.521605492,28.20681953,-14.6972332,24.97392845,-17.68005753,19.79090309,-16.57801628,16.67825127,-23.53891754,13.63778019,-23.4902916,14.31269646,-6.778187752,16.71602631,-20.74851799,11.60349274,-5.960674763,10.77186108,-16.17119789,9.912877083,0.032177579,0.016393244,0.149879633,0.115079383,1959.419867,1092.597335,1519.731693,473.2304357,3404.614826,1754.872427,216.9830085,40.91202252,0.627906977
03-01-05-01-02-02-23,23,data/raw/Actor_23/03-01-05-01-02-02-23.wav,angry,train,3.337,-286.2845459,90.49350739,72.3243866,65.48425293,-28.03742599,37.81505966,5.035181522,26.63364029,-17.40544319,24.1273365,-23.08165169,17.884058,-17.25324249,15.00065041,-23.14263725,12.83047962,-29.79246902,14.19055367,-1.847132087,17.0271492,-25.53985405,10.30525398,-8.796761513,9.127541542,-15.15362167,10.20947838,0.031305995,0.014680751,0.153608842,0.114132654,2037.644894,1120.201415,1600.494978,486.671029,3600.852273,1851.207216,227.7551728,38.74725471,0.659090909
03-01-05-02-01-01-23,23,data/raw/Actor_23/03-01-05-02-01-01-23.wav,angry,train,3.403,-211.2413788,95.44540405,51.17602921,46.15590668,-40.8151741,26.8602047,-1.630771518,28.0639534,-24.85731888,25.8464241,-17.22125435,15.98178101,-18.19673157,19.7201767,-15.79690838,12.44829178,-28.78469467,14.37438297,-3.775135279,11.63000202,-13.89973164,10.55923557,-6.994179726,11.08529854,-12.53067684,10.39283848,0.088964231,0.057120871,0.146006709,0.060789629,1956.869882,743.7590831,1574.821628,369.4962214,3598.845109,1310.952578,323.6490904,40.13250548,0.760869565
03-01-05-02-01-02-23,23,data/raw/Actor_23/03-01-05-02-01-02-23.wav,angry,train,3.337,-194.85466,76.60818481,54.76989746,48.929142,-51.97583008,25.7442131,-1.769089341,25.68297958,-28.88829994,25.03021049,-19.13117409,16.12578964,-20.97009659,15.75976372,-20.48200989,9.872362137,-26.30972672,14.18227386,-8.524752617,11.5831356,-18.0802021,9.07073307,-5.905598164,12.95118141,-18.31586075,11.34284496,0.095595621,0.051791672,0.139962333,0.052426451,1864.487706,611.4256081,1507.980365,341.7796299,3362.723214,1168.387846,318.949057,45.24117994,0.880952381
03-01-05-02-02-01-23,23,data/raw/Actor_23/03-01-05-02-02-01-23.wav,angry,train,3.237,-185.7275391,78.35512543,39.43548965,54.00642776,-51.82654953,31.0404377,-6.57019186,23.69804192,-22.66585159,22.73635292,-15.40433216,14.49569225,-26.38715172,18.06571007,-20.28466797,11.49317265,-24.72748375,13.03944969,-8.980653763,15.95355797,-16.64512634,8.167823792,-4.917975426,14.07460499,-17.40385437,11.15603256,0.116705455,0.093442984,0.17532959,0.11179249,2107.314325,854.9263156,1589.296604,425.359292,3800.195313,1479.128152,330.1841909,39.95546254,0.8
03-01-05-02-02-02-23,23,data/raw/Actor_23/03-01-05-02-02-02-23.wav,angry,train,3.303,-213.7156525,65.06789398,44.84967422,57.1797142,-44.22290039,29.90348053,-4.048892021,23.54872513,-24.03808975,23.96683693,-19.68081856,14.92732239,-19.83069038,17.35697937,-22.68245316,12.79444504,-27.15507507,13.3052721,-7.324213028,14.06202888,-21.10364723,10.71183586,-7.778225899,15.51973915,-19.84797096,10.13999939,0.096757695,0.082917333,0.169724237,0.106105226,2024.475274,914.6401759,1573.752195,450.5051219,3598.214286,1644.788282,309.9478224,45.62150689,0.833333333
03-01-03-01-01-01-24,24,data/raw/Actor_24/03-01-03-01-01-01-24.wav,happy,val,3.604,-461.7053223,77.48409271,68.84793091,42.68391418,-26.50914574,34.88352585,-3.286378622,32.37598801,-25.26170158,22.56796646,-18.50541687,16.65433884,-23.9591198,15.94554901,-19.88436508,13.06509113,-15.77248478,14.32275581,-19.8883419,10.35461426,-4.296921253,12.31067276,-14.06074238,10.82777786,-8.04295826,8.478737831,0.007230283,0.004367648,0.143825955,0.090392798,1855.817708,898.5485335,1630.190934,422.1021183,3412.037037,1605.492993,236.0446989,41.07281684,0.944444444
03-01-03-01-01-02-24,24,data/raw/Actor_24/03-01-03-01-01-02-24.wav,happy,val,3.904,-456.3562012,62.77240372,65.12004089,41.88339615,-35.16635513,38.56287384,8.184139252,30.522295,-21.85687447,18.64271545,-18.82738113,15.40129375,-22.52600479,14.98077869,-18.23718071,14.37425137,-10.84567261,13.39872646,-17.39513016,10.13013268,-3.339706421,10.97715378,-12.02454758,10.20914841,-10.44315529,8.420260429,0.006972355,0.00349636,0.135836694,0.078157177,1913.070981,877.7330108,1614.124322,463.8743907,3514.99496,1555.82641,239.1771758,44.97519363,0.951612903
03-01-03-01-02-01-24,24,data/raw/Actor_24/03-01-03-01-02-01-24.wav,happy,val,3.503,-456.9450684,80.91363525,76.67962646,57.1964798,-40.9223938,45.87043762,-4.660594463,29.67016792,-22.52230453,16.54754257,-19.26208305,13.75018311,-29.4939785,15.3309679,-16.53234863,13.82738876,-15.06148243,14.57737732,-11.91247082,7.299590588,-4.41662693,12.22881413,-15.3512907,8.903782845,-8.37565136,7.894892693,0.007378194,0.003606807,0.146666284,0.108439657,1821.543501,1077.856917,1457.524256,453.5620007,3109.987745,1631.032915,243.8127539,34.20220496,0.882352941
03-01-03-01-02-02-24,24,data/raw/Actor_24/03-01-03-01-02-02-24.wav,happy,val,3.737,-431.9844055,76.55162048,51.26265335,59.54751205,-30.90181541,51.23297501,-5.324297428,25.38697243,-22.01745796,21.34369469,-24.19296455,16.69648552,-27.92504311,16.06661606,-16.77335358,13.24850845,-20.11207581,12.77706337,-14.24688911,7.928593636,-7.18082428,12.9366312,-16.76885605,11.20837879,-9.696495056,8.003361702,0.011279356,0.007945851,0.177802906,0.170809041,2149.520295,1368.674719,1594.761696,496.4270618,3742.735746,1839.277221,240.9723569,36.08436596,0.964912281
03-01-03-02-01-01-24,24,data/raw/Actor_24/03-01-03-02-01-01-24.wav,happy,val,4.004,-342.5300293,77.86920929,41.37105942,34.51505661,-39.47216034,43.1236496,8.530283928,26.19444656,-33.67979813,18.11756325,-14.94449043,18.99232674,-19.65217209,22.38831711,-13.03777027,11.91596127,-5.68198204,14.76497841,-16.27244949,12.98311138,4.55401516,11.83092117,-14.10496616,11.47156715,-1.87951386,9.43074894,0.020598335,0.012837643,0.157331731,0.079672433,2210.084086,747.02249,1713.144509,351.8066577,4129.206731,1186.928219,265.2511959,41.84045727,0.892307692
03-01-03-02-01-02-24,24,data/raw/Actor_24/03-01-03-02-01-02-24.wav,happy,val,3.77,-341.8538818,82.46476746,45.61904907,30.14313126,-34.03617096,40.52667618,15.104846,31.87457275,-30.98587036,19.82852364,-11.71759987,17.43572998,-19.83569336,24.67037392,-11.96814537,16.53681946,-4.327131271,13.43491459,-17.04358101,12.26427174,9.453419685,13.79697227,-5.868374825,8.468653679,-5.212547302,9.800366402,0.02261325,0.015081129,0.149585389,0.062185096,2189.266005,690.3837295,1735.956575,376.4733991,4196.683114,1180.582709,245.6307157,37.05131574,0.947368421
03-01-03-02-02-01-24,24,data/raw/Actor_24/03-01-03-02-02-01-24.wav,happy,val,3.871,-347.1686096,60.76803207,33.58093643,49.01501846,-34.96697998,44.51489639,-5.547171593,24.02316856,-28.06038666,20.17515945,-24.17206001,17.70308685,-25.64996529,17.56243324,-22.16444969,13.99279785,-12.24099064,17.42381668,-15.49409294,10.71202087,-2.854253531,18.77895927,-18.40857887,12.9959774,-5.607337952,8.92121315,0.022754775,0.010328373,0.180330404,0.168267757,2318.705416,1277.36505,1714.105453,383.1030281,4126.822917,1583.052568,284.0101513,37.14625655,0.983333333
03-01-03-02-02-02-24,24,data/raw/Actor_24/03-01-03-02-02-02-24.wav,happy,val,3.871,-316.7955627,84.42956543,21.6727562,44.32096481,-40.57917786,43.1615448,-17.67147636,30.44536781,-34.99034119,21.80125046,-25.32534599,17.24904823,-24.87887764,17.9753952,-20.0697937,11.63429832,-14.03868771,17.83231926,-19.68680382,11.31074619,-9.517925262,12.01814461,-17.05080986,10.70554638,-8.194379807,8.356245041,0.036576588,0.019445281,0.179031122,0.154892698,2338.80991,1186.533716,1748.696601,352.9294226,4218.75,1503.766776,354.7147263,48.13776489,0.967213115
